Date,sp500,nasdaq_composite,dow_jones,russell_2000,vix
2013-07-05,1631.8900146484375,3479.3798828125,15135.83984375,1005.3900146484375,14.890000343322754
2013-07-08,1640.4599609375,3484.830078125,15224.6904296875,1009.25,14.779999732971191
2013-07-09,1652.3199462890625,3504.260009765625,15300.33984375,1018.0499877929688,14.350000381469727
2013-07-10,1652.6199951171875,3520.760009765625,15291.66015625,1020.4199829101562,14.210000038146973
2013-07-11,1675.02001953125,3578.300048828125,15460.919921875,1033.1800537109375,14.010000228881836
2013-07-12,1680.18994140625,3600.080078125,15464.2998046875,1036.52001953125,13.84000015258789
2013-07-15,1682.5,3607.489990234375,15484.259765625,1043.300048828125,13.789999961853027
2013-07-16,1676.260009765625,3598.5,15451.849609375,1038.75,14.420000076293945
2013-07-17,1680.9100341796875,3610.0,15470.51953125,1042.530029296875,13.779999732971191
2013-07-18,1689.3699951171875,3611.280029296875,15548.5400390625,1050.27001953125,13.770000457763672
2013-07-19,1692.0899658203125,3587.610107421875,15543.740234375,1050.47998046875,12.539999961853027
2013-07-22,1695.530029296875,3600.389892578125,15545.5498046875,1053.4100341796875,12.289999961853027
2013-07-23,1692.3900146484375,3579.27001953125,15567.740234375,1052.199951171875,12.65999984741211
2013-07-24,1685.93994140625,3579.60009765625,15542.240234375,1043.8299560546875,13.180000305175781
2013-07-25,1690.25,3605.18994140625,15555.6103515625,1054.1800537109375,12.970000267028809
2013-07-26,1691.6500244140625,3613.159912109375,15558.830078125,1048.510009765625,12.720000267028809
2013-07-29,1685.3299560546875,3599.139892578125,15521.9697265625,1040.6600341796875,13.390000343322754
2013-07-30,1685.9599609375,3616.469970703125,15520.58984375,1043.510009765625,13.390000343322754
2013-07-31,1685.72998046875,3626.3701171875,15499.5400390625,1045.260009765625,13.449999809265137
2013-08-01,1706.8699951171875,3675.739990234375,15628.01953125,1059.8800048828125,12.9399995803833
2013-08-02,1709.6700439453125,3689.590087890625,15658.3603515625,1059.8599853515625,11.979999542236328
2013-08-05,1707.1400146484375,3692.949951171875,15612.1298828125,1063.010009765625,11.84000015258789
2013-08-06,1697.3699951171875,3665.77001953125,15518.740234375,1052.1400146484375,12.720000267028809
2013-08-07,1690.9100341796875,3654.010009765625,15470.669921875,1044.3399658203125,12.979999542236328
2013-08-08,1697.47998046875,3669.1201171875,15498.3203125,1049.469970703125,12.729999542236328
2013-08-09,1691.4200439453125,3660.110107421875,15425.509765625,1048.4000244140625,13.40999984741211
2013-08-12,1689.469970703125,3669.949951171875,15419.6796875,1053.6700439453125,12.8100004196167
2013-08-13,1694.1600341796875,3684.43994140625,15451.009765625,1051.989990234375,12.3100004196167
2013-08-14,1685.3900146484375,3669.27001953125,15337.66015625,1047.800048828125,13.039999961853027
2013-08-15,1661.3199462890625,3606.1201171875,15112.1904296875,1027.6099853515625,14.729999542236328
2013-08-16,1655.8299560546875,3602.780029296875,15081.4697265625,1024.300048828125,14.369999885559082
2013-08-19,1646.06005859375,3589.090087890625,15010.740234375,1013.25,15.100000381469727
2013-08-20,1652.3499755859375,3613.590087890625,15002.990234375,1028.5699462890625,14.90999984741211
2013-08-21,1642.800048828125,3599.7900390625,14897.5498046875,1021.5800170898438,15.9399995803833
2013-08-22,1656.9599609375,3638.7099609375,14963.740234375,1036.199951171875,14.760000228881836
2013-08-23,1663.5,3657.7900390625,15010.509765625,1038.239990234375,13.979999542236328
2013-08-26,1656.780029296875,3657.570068359375,14946.4599609375,1038.469970703125,14.989999771118164
2013-08-27,1630.47998046875,3578.52001953125,14776.1298828125,1013.489990234375,16.770000457763672
2013-08-28,1634.9599609375,3593.35009765625,14824.509765625,1016.5,16.489999771118164
2013-08-29,1638.1700439453125,3620.300048828125,14840.9501953125,1026.93994140625,16.809999465942383
2013-08-30,1632.969970703125,3589.8701171875,14810.3095703125,1010.9000244140625,17.010000228881836
2013-09-03,1639.77001953125,3612.610107421875,14833.9599609375,1016.260009765625,16.610000610351562
2013-09-04,1653.0799560546875,3649.0400390625,14930.8701171875,1025.5799560546875,15.880000114440918
2013-09-05,1655.0799560546875,3658.780029296875,14937.48046875,1028.68994140625,15.770000457763672
2013-09-06,1655.1700439453125,3660.010009765625,14922.5,1029.550048828125,15.850000381469727
2013-09-09,1671.7099609375,3706.179931640625,15063.1201171875,1046.0799560546875,15.630000114440918
2013-09-10,1683.989990234375,3729.02001953125,15191.0595703125,1055.719970703125,14.529999732971191
2013-09-11,1689.1300048828125,3725.010009765625,15326.599609375,1055.3399658203125,13.819999694824219
2013-09-12,1683.4200439453125,3715.969970703125,15300.6396484375,1048.47998046875,14.289999961853027
2013-09-13,1687.989990234375,3722.179931640625,15376.0595703125,1053.97998046875,14.15999984741211
2013-09-16,1697.5999755859375,3717.85009765625,15494.7802734375,1056.25,14.380000114440918
2013-09-17,1704.760009765625,3745.699951171875,15529.73046875,1066.3900146484375,14.529999732971191
2013-09-18,1725.52001953125,3783.639892578125,15676.9404296875,1076.969970703125,13.59000015258789
2013-09-19,1722.3399658203125,3789.3798828125,15636.5498046875,1075.27001953125,13.15999984741211
2013-09-20,1709.9100341796875,3774.72998046875,15451.08984375,1072.8299560546875,13.119999885559082
2013-09-23,1701.8399658203125,3765.2900390625,15401.3798828125,1072.1300048828125,14.3100004196167
2013-09-24,1697.4200439453125,3768.25,15334.58984375,1074.6800537109375,14.079999923706055
2013-09-25,1692.77001953125,3761.10009765625,15273.259765625,1073.510009765625,14.010000228881836
2013-09-26,1698.6700439453125,3787.429931640625,15328.2998046875,1078.4100341796875,14.0600004196167
2013-09-27,1691.75,3781.590087890625,15258.240234375,1074.18994140625,15.460000038146973
2013-09-30,1681.550048828125,3771.47998046875,15129.669921875,1073.7900390625,16.600000381469727
2013-10-01,1695.0,3817.97998046875,15191.7001953125,1087.4300537109375,15.539999961853027
2013-10-02,1693.8699951171875,3815.02001953125,15133.1396484375,1082.550048828125,16.600000381469727
2013-10-03,1678.6600341796875,3774.340087890625,14996.48046875,1070.9000244140625,17.670000076293945
2013-10-04,1690.5,3807.75,15072.580078125,1078.25,16.739999771118164
2013-10-07,1676.1199951171875,3770.3798828125,14936.240234375,1065.7900390625,19.40999984741211
2013-10-08,1655.449951171875,3694.830078125,14776.5302734375,1047.260009765625,20.34000015258789
2013-10-09,1656.4000244140625,3677.780029296875,14802.98046875,1043.4599609375,19.600000381469727
2013-10-10,1692.56005859375,3760.75,15126.0703125,1069.5,16.479999542236328
2013-10-11,1703.199951171875,3791.8701171875,15237.1103515625,1084.31005859375,15.720000267028809
2013-10-14,1710.1400146484375,3815.280029296875,15301.259765625,1090.300048828125,16.06999969482422
2013-10-15,1698.06005859375,3794.010009765625,15168.009765625,1079.6199951171875,18.65999984741211
2013-10-16,1721.5400390625,3839.429931640625,15373.830078125,1092.4200439453125,14.710000038146973
2013-10-17,1733.1500244140625,3863.14990234375,15371.650390625,1102.27001953125,13.479999542236328
2013-10-18,1744.5,3914.280029296875,15399.650390625,1114.77001953125,13.039999961853027
2013-10-21,1744.6600341796875,3920.050048828125,15392.2001953125,1112.47998046875,13.15999984741211
2013-10-22,1754.6700439453125,3929.570068359375,15467.66015625,1115.6300048828125,13.329999923706055
2013-10-23,1746.3800048828125,3907.070068359375,15413.330078125,1110.9300537109375,13.420000076293945
2013-10-24,1752.0699462890625,3928.9599609375,15509.2099609375,1118.8499755859375,13.199999809265137
2013-10-25,1759.77001953125,3943.360107421875,15570.2802734375,1118.3399658203125,13.09000015258789
2013-10-28,1762.1099853515625,3940.1298828125,15568.9296875,1117.969970703125,13.3100004196167
2013-10-29,1771.949951171875,3952.340087890625,15680.349609375,1121.0699462890625,13.40999984741211
2013-10-30,1763.31005859375,3930.6201171875,15618.759765625,1105.5,13.649999618530273
2013-10-31,1756.5400390625,3919.7099609375,15545.75,1100.1500244140625,13.75
2013-11-01,1761.6400146484375,3922.0400390625,15615.5498046875,1095.6700439453125,13.279999732971191
2013-11-04,1767.9300537109375,3936.590087890625,15639.1201171875,1108.280029296875,12.930000305175781
2013-11-05,1762.969970703125,3939.860107421875,15618.2197265625,1103.5899658203125,13.270000457763672
2013-11-06,1770.489990234375,3931.949951171875,15746.8798828125,1098.6300048828125,12.670000076293945
2013-11-07,1747.1500244140625,3857.330078125,15593.98046875,1079.0899658203125,13.90999984741211
2013-11-08,1770.6099853515625,3919.22998046875,15761.7802734375,1099.969970703125,12.899999618530273
2013-11-11,1771.8900146484375,3919.7900390625,15783.099609375,1101.5,12.529999732971191
2013-11-12,1767.68994140625,3919.919921875,15750.669921875,1101.469970703125,12.819999694824219
2013-11-13,1782.0,3965.580078125,15821.6298828125,1112.1800537109375,12.520000457763672
2013-11-14,1790.6199951171875,3972.739990234375,15876.2197265625,1111.43994140625,12.369999885559082
2013-11-15,1798.1800537109375,3985.969970703125,15961.7001953125,1116.199951171875,12.1899995803833
2013-11-18,1791.530029296875,3949.070068359375,15976.01953125,1107.2900390625,13.100000381469727
2013-11-19,1787.8699951171875,3931.550048828125,15967.0302734375,1101.3800048828125,13.390000343322754
2013-11-20,1781.3699951171875,3921.27001953125,15900.8203125,1099.7900390625,13.399999618530273
2013-11-21,1795.8499755859375,3969.159912109375,16009.990234375,1119.6199951171875,12.65999984741211
2013-11-22,1804.760009765625,3991.64990234375,16064.76953125,1124.9200439453125,12.260000228881836
2013-11-25,1802.47998046875,3994.570068359375,16072.5400390625,1124.719970703125,12.789999961853027
2013-11-26,1802.75,4017.75,16072.7998046875,1134.530029296875,12.8100004196167
2013-11-27,1807.22998046875,4044.75,16097.330078125,1141.3299560546875,12.979999542236328
2013-11-29,1805.81005859375,4059.889892578125,16086.41015625,1142.8900146484375,13.699999809265137
2013-12-02,1800.9000244140625,4045.260009765625,16008.76953125,1129.1199951171875,14.229999542236328
2013-12-03,1795.1500244140625,4037.199951171875,15914.6201171875,1123.780029296875,14.550000190734863
2013-12-04,1792.81005859375,4038.0,15889.76953125,1121.3800048828125,14.699999809265137
2013-12-05,1785.030029296875,4033.169921875,15821.509765625,1122.469970703125,15.079999923706055
2013-12-06,1805.0899658203125,4062.52001953125,16020.2001953125,1131.3800048828125,13.789999961853027
2013-12-09,1808.3699951171875,4068.75,16025.5302734375,1129.4599609375,13.489999771118164
2013-12-10,1802.6199951171875,4060.489990234375,15973.1298828125,1119.68994140625,13.90999984741211
2013-12-11,1782.219970703125,4003.81005859375,15843.5302734375,1101.5,15.420000076293945
2013-12-12,1775.5,3998.39990234375,15739.4296875,1103.27001953125,15.539999961853027
2013-12-13,1775.3199462890625,4000.97998046875,15755.3603515625,1107.050048828125,15.760000228881836
2013-12-16,1786.5400390625,4029.52001953125,15884.5703125,1119.8499755859375,16.030000686645508
2013-12-17,1781.0,4023.679931640625,15875.259765625,1118.8900146484375,16.209999084472656
2013-12-18,1810.6500244140625,4070.06005859375,16167.9697265625,1133.719970703125,13.800000190734863
2013-12-19,1809.5999755859375,4058.139892578125,16179.080078125,1125.449951171875,14.149999618530273
2013-12-20,1818.3199462890625,4104.740234375,16221.1396484375,1146.469970703125,13.789999961853027
2013-12-23,1827.989990234375,4148.89990234375,16294.6103515625,1157.219970703125,13.039999961853027
2013-12-24,1833.3199462890625,4155.419921875,16357.5498046875,1161.800048828125,12.479999542236328
2013-12-26,1842.02001953125,4167.18017578125,16479.880859375,1162.6500244140625,12.329999923706055
2013-12-27,1841.4000244140625,4156.58984375,16478.41015625,1161.0899658203125,12.460000038146973
2013-12-30,1841.0699462890625,4154.2001953125,16504.2890625,1160.5899658203125,13.5600004196167
2013-12-31,1848.3599853515625,4176.58984375,16576.66015625,1163.6400146484375,13.720000267028809
2014-01-02,1831.97998046875,4143.06982421875,16441.349609375,1150.719970703125,14.229999542236328
2014-01-03,1831.3699951171875,4131.91015625,16469.990234375,1156.0899658203125,13.760000228881836
2014-01-06,1826.77001953125,4113.68017578125,16425.099609375,1147.1600341796875,13.550000190734863
2014-01-07,1837.8800048828125,4153.18017578125,16530.939453125,1157.6300048828125,12.920000076293945
2014-01-08,1837.489990234375,4165.60986328125,16462.740234375,1157.4599609375,12.869999885559082
2014-01-09,1838.1300048828125,4156.18994140625,16444.759765625,1158.3499755859375,12.890000343322754
2014-01-10,1842.3699951171875,4174.669921875,16437.05078125,1164.530029296875,12.140000343322754
2014-01-13,1819.199951171875,4113.2998046875,16257.9404296875,1148.0899658203125,13.279999732971191
2014-01-14,1838.8800048828125,4183.02001953125,16373.8603515625,1163.4300537109375,12.279999732971191
2014-01-15,1848.3800048828125,4214.8798828125,16481.939453125,1171.3499755859375,12.279999732971191
2014-01-16,1845.8900146484375,4218.68994140625,16417.009765625,1173.1300048828125,12.529999732971191
2014-01-17,1838.699951171875,4197.580078125,16458.560546875,1168.4300537109375,12.4399995803833
2014-01-21,1843.800048828125,4225.759765625,16414.439453125,1175.719970703125,12.869999885559082
2014-01-22,1844.8599853515625,4243.0,16373.33984375,1181.2900390625,12.84000015258789
2014-01-23,1828.4599609375,4218.8798828125,16197.349609375,1172.4000244140625,13.770000457763672
2014-01-24,1790.2900390625,4128.169921875,15879.1103515625,1144.1300048828125,18.139999389648438
2014-01-27,1781.56005859375,4083.610107421875,15837.8798828125,1127.72998046875,17.420000076293945
2014-01-28,1792.5,4097.9599609375,15928.5595703125,1138.239990234375,15.800000190734863
2014-01-29,1774.199951171875,4051.429931640625,15738.7900390625,1122.449951171875,17.350000381469727
2014-01-30,1794.18994140625,4123.1298828125,15848.6103515625,1139.3599853515625,17.290000915527344
2014-01-31,1782.5899658203125,4103.8798828125,15698.849609375,1130.8800048828125,18.40999984741211
2014-02-03,1741.8900146484375,3996.9599609375,15372.7998046875,1094.5799560546875,21.440000534057617
2014-02-04,1755.199951171875,4031.52001953125,15445.240234375,1102.8399658203125,19.110000610351562
2014-02-05,1751.6400146484375,4011.550048828125,15440.23046875,1093.5899658203125,19.950000762939453
2014-02-06,1773.4300537109375,4057.1201171875,15628.5302734375,1103.9300537109375,17.229999542236328
2014-02-07,1797.02001953125,4125.85986328125,15794.080078125,1116.550048828125,15.289999961853027
2014-02-10,1799.8399658203125,4148.169921875,15801.7900390625,1118.72998046875,15.260000228881836
2014-02-11,1819.75,4191.0498046875,15994.76953125,1129.1600341796875,14.510000228881836
2014-02-12,1819.260009765625,4201.2900390625,15963.9404296875,1132.5400390625,14.300000190734863
2014-02-13,1829.8299560546875,4240.669921875,16027.58984375,1147.7900390625,14.140000343322754
2014-02-14,1838.6300048828125,4244.02001953125,16154.3896484375,1149.2099609375,13.569999694824219
2014-02-18,1840.760009765625,4272.77978515625,16130.400390625,1161.47998046875,13.869999885559082
2014-02-19,1828.75,4237.9501953125,16040.5595703125,1149.0699462890625,15.5
2014-02-20,1839.780029296875,4267.5498046875,16133.23046875,1162.1199951171875,14.789999961853027
2014-02-21,1836.25,4263.41015625,16103.2998046875,1164.6300048828125,14.680000305175781
2014-02-24,1847.6099853515625,4292.97021484375,16207.1396484375,1174.550048828125,14.229999542236328
2014-02-25,1845.1199951171875,4287.58984375,16179.66015625,1173.949951171875,13.670000076293945
2014-02-26,1845.1600341796875,4292.06005859375,16198.41015625,1181.719970703125,14.350000381469727
2014-02-27,1854.2900390625,4318.93017578125,16272.650390625,1187.93994140625,14.039999961853027
2014-02-28,1859.449951171875,4308.1201171875,16321.7099609375,1183.030029296875,14.0
2014-03-03,1845.72998046875,4277.2998046875,16168.0302734375,1176.3599853515625,16.0
2014-03-04,1873.9100341796875,4351.97021484375,16395.880859375,1208.6500244140625,14.100000381469727
2014-03-05,1873.81005859375,4357.97021484375,16360.1796875,1205.9100341796875,13.890000343322754
2014-03-06,1877.030029296875,4352.1298828125,16421.890625,1204.5400390625,14.210000038146973
2014-03-07,1878.0400390625,4336.22021484375,16452.720703125,1203.3199462890625,14.109999656677246
2014-03-10,1877.1700439453125,4334.4501953125,16418.6796875,1200.5400390625,14.199999809265137
2014-03-11,1867.6300048828125,4307.18994140625,16351.25,1187.050048828125,14.800000190734863
2014-03-12,1868.199951171875,4323.330078125,16340.080078125,1191.3699951171875,14.470000267028809
2014-03-13,1846.3399658203125,4260.419921875,16108.8896484375,1176.739990234375,16.219999313354492
2014-03-14,1841.1300048828125,4245.39990234375,16065.669921875,1181.4100341796875,17.81999969482422
2014-03-17,1858.8299560546875,4279.9501953125,16247.2197265625,1188.22998046875,15.640000343322754
2014-03-18,1872.25,4333.31005859375,16336.1904296875,1205.0400390625,14.520000457763672
2014-03-19,1860.77001953125,4307.60009765625,16222.169921875,1195.6600341796875,15.119999885559082
2014-03-20,1872.010009765625,4319.2900390625,16331.0498046875,1198.969970703125,14.520000457763672
2014-03-21,1866.52001953125,4276.7900390625,16302.76953125,1193.72998046875,15.0
2014-03-24,1857.43994140625,4226.39013671875,16276.6904296875,1178.22998046875,15.09000015258789
2014-03-25,1865.6199951171875,4234.27001953125,16367.8798828125,1178.050048828125,14.020000457763672
2014-03-26,1852.56005859375,4173.580078125,16268.990234375,1155.489990234375,14.930000305175781
2014-03-27,1849.0400390625,4151.22998046875,16264.23046875,1151.43994140625,14.619999885559082
2014-03-28,1857.6199951171875,4155.759765625,16323.0595703125,1151.81005859375,14.40999984741211
2014-03-31,1872.3399658203125,4198.990234375,16457.66015625,1173.0400390625,13.880000114440918
2014-04-01,1885.52001953125,4268.0400390625,16532.609375,1188.699951171875,13.100000381469727
2014-04-02,1890.9000244140625,4276.4599609375,16573.0,1192.81005859375,13.09000015258789
2014-04-03,1888.77001953125,4237.740234375,16572.55078125,1181.1199951171875,13.369999885559082
2014-04-04,1865.0899658203125,4127.72998046875,16412.7109375,1153.3800048828125,13.960000038146973
2014-04-07,1845.0400390625,4079.75,16245.8701171875,1135.780029296875,15.569999694824219
2014-04-08,1851.9599609375,4112.990234375,16256.1396484375,1144.239990234375,14.890000343322754
2014-04-09,1872.1800537109375,4183.89990234375,16437.1796875,1159.9599609375,13.819999694824219
2014-04-10,1833.0799560546875,4054.110107421875,16170.2197265625,1127.6600341796875,15.890000343322754
2014-04-11,1815.68994140625,3999.72998046875,16026.75,1111.43994140625,17.030000686645508
2014-04-14,1830.6099853515625,4022.68994140625,16173.240234375,1115.3499755859375,16.110000610351562
2014-04-15,1842.97998046875,4034.159912109375,16262.5595703125,1119.489990234375,15.609999656677246
2014-04-16,1862.31005859375,4086.22998046875,16424.849609375,1131.77001953125,14.180000305175781
2014-04-17,1864.8499755859375,4095.52001953125,16408.5390625,1137.9000244140625,13.359999656677246
2014-04-21,1871.8900146484375,4121.5498046875,16449.25,1142.31005859375,13.25
2014-04-22,1879.550048828125,4161.4599609375,16514.369140625,1155.6099853515625,13.1899995803833
2014-04-23,1875.3900146484375,4126.97021484375,16501.650390625,1147.0799560546875,13.270000457763672
2014-04-24,1878.6099853515625,4148.33984375,16501.650390625,1144.3499755859375,13.319999694824219
2014-04-25,1863.4000244140625,4075.56005859375,16361.4599609375,1123.030029296875,14.0600004196167
2014-04-28,1869.4300537109375,4074.39990234375,16448.740234375,1117.06005859375,13.970000267028809
2014-04-29,1878.3299560546875,4103.5400390625,16535.369140625,1120.8299560546875,13.710000038146973
2014-04-30,1883.949951171875,4114.56005859375,16580.83984375,1126.8599853515625,13.40999984741211
2014-05-01,1883.6800537109375,4127.4501953125,16558.869140625,1125.969970703125,13.25
2014-05-02,1881.1400146484375,4123.89990234375,16512.890625,1128.800048828125,12.90999984741211
2014-05-05,1884.6600341796875,4138.06005859375,16530.55078125,1126.300048828125,13.289999961853027
2014-05-06,1867.719970703125,4080.760009765625,16401.01953125,1108.010009765625,13.800000190734863
2014-05-07,1878.2099609375,4067.669921875,16518.5390625,1108.550048828125,13.399999618530273
2014-05-08,1875.6300048828125,4051.5,16550.970703125,1097.4300537109375,13.430000305175781
2014-05-09,1878.47998046875,4071.8701171875,16583.33984375,1107.219970703125,12.920000076293945
2014-05-12,1896.6500244140625,4143.85986328125,16695.470703125,1133.6500244140625,12.229999542236328
2014-05-13,1897.449951171875,4130.169921875,16715.439453125,1121.1600341796875,12.130000114440918
2014-05-14,1888.530029296875,4100.6298828125,16613.970703125,1103.1400146484375,12.170000076293945
2014-05-15,1870.8499755859375,4069.2900390625,16446.810546875,1095.989990234375,13.170000076293945
2014-05-16,1877.8599853515625,4090.590087890625,16491.310546875,1102.9100341796875,12.4399995803833
2014-05-19,1885.0799560546875,4125.81005859375,16511.859375,1114.4300537109375,12.420000076293945
2014-05-20,1872.8299560546875,4096.89013671875,16374.3095703125,1097.9000244140625,12.960000038146973
2014-05-21,1888.030029296875,4131.5400390625,16533.060546875,1103.6300048828125,11.90999984741211
2014-05-22,1892.489990234375,4154.33984375,16543.080078125,1113.8699951171875,12.029999732971191
2014-05-23,1900.530029296875,4185.81005859375,16606.26953125,1126.18994140625,11.359999656677246
2014-05-27,1911.9100341796875,4237.06982421875,16675.5,1142.199951171875,11.510000228881836
2014-05-28,1909.780029296875,4225.080078125,16633.1796875,1136.6800537109375,11.680000305175781
2014-05-29,1920.030029296875,4247.9501953125,16698.740234375,1140.0699462890625,11.569999694824219
2014-05-30,1923.5699462890625,4242.6201171875,16717.169921875,1134.5,11.399999618530273
2014-06-02,1924.969970703125,4237.2001953125,16743.630859375,1128.9000244140625,11.579999923706055
2014-06-03,1924.239990234375,4234.080078125,16722.33984375,1126.1500244140625,11.869999885559082
2014-06-04,1927.8800048828125,4251.64013671875,16737.529296875,1131.219970703125,12.079999923706055
2014-06-05,1940.4599609375,4296.22998046875,16836.109375,1153.93994140625,11.680000305175781
2014-06-06,1949.43994140625,4321.39990234375,16924.279296875,1165.2099609375,10.729999542236328
2014-06-09,1951.27001953125,4336.240234375,16943.099609375,1175.8800048828125,11.149999618530273
2014-06-10,1950.7900390625,4338.0,16945.919921875,1172.7099609375,10.989999771118164
2014-06-11,1943.8900146484375,4331.93017578125,16843.880859375,1166.7099609375,11.600000381469727
2014-06-12,1930.1099853515625,4297.6298828125,16734.189453125,1159.4000244140625,12.5600004196167
2014-06-13,1936.1600341796875,4310.64990234375,16775.740234375,1162.6800537109375,12.180000305175781
2014-06-16,1937.780029296875,4321.10009765625,16781.009765625,1166.8199462890625,12.649999618530273
2014-06-17,1941.989990234375,4337.22998046875,16808.490234375,1176.6199951171875,12.0600004196167
2014-06-18,1956.97998046875,4362.83984375,16906.619140625,1183.1300048828125,10.609999656677246
2014-06-19,1959.47998046875,4359.330078125,16921.4609375,1184.030029296875,10.619999885559082
2014-06-20,1962.8699951171875,4368.0400390625,16947.080078125,1188.4300537109375,10.850000381469727
2014-06-23,1962.6099853515625,4368.68017578125,16937.259765625,1184.949951171875,10.979999542236328
2014-06-24,1949.97998046875,4350.35009765625,16818.130859375,1173.239990234375,12.130000114440918
2014-06-25,1959.530029296875,4379.759765625,16867.509765625,1182.6800537109375,11.59000015258789
2014-06-26,1957.219970703125,4379.0498046875,16846.130859375,1180.7099609375,11.630000114440918
2014-06-27,1960.9599609375,4397.93017578125,16851.83984375,1189.5,11.260000228881836
2014-06-30,1960.22998046875,4408.18017578125,16826.599609375,1192.9599609375,11.569999694824219
2014-07-01,1973.3199462890625,4458.64990234375,16956.0703125,1205.949951171875,11.149999618530273
2014-07-02,1974.6199951171875,4457.72998046875,16976.240234375,1199.5,10.819999694824219
2014-07-03,1985.43994140625,4485.93017578125,17068.259765625,1208.1500244140625,10.319999694824219
2014-07-07,1977.6500244140625,4451.52978515625,17024.2109375,1186.739990234375,11.329999923706055
2014-07-08,1963.7099609375,4391.4599609375,16906.619140625,1172.1500244140625,11.979999542236328
2014-07-09,1972.8299560546875,4419.02978515625,16985.609375,1173.81005859375,11.649999618530273
2014-07-10,1964.6800537109375,4396.2001953125,16915.0703125,1161.8599853515625,12.59000015258789
2014-07-11,1967.5699462890625,4415.490234375,16943.810546875,1159.9300537109375,12.079999923706055
2014-07-14,1977.0999755859375,4440.419921875,17055.419921875,1167.2099609375,11.819999694824219
2014-07-15,1973.280029296875,4416.39013671875,17060.6796875,1153.81005859375,11.960000038146973
2014-07-16,1981.5699462890625,4425.97021484375,17138.19921875,1151.550048828125,11.0
2014-07-17,1958.1199951171875,4363.4501953125,16976.810546875,1133.5999755859375,14.539999961853027
2014-07-18,1978.219970703125,4432.14990234375,17100.1796875,1151.6099853515625,12.0600004196167
2014-07-21,1973.6300048828125,4424.7001953125,17051.73046875,1146.6600341796875,12.8100004196167
2014-07-22,1983.530029296875,4456.02001953125,17113.5390625,1156.1500244140625,12.239999771118164
2014-07-23,1987.010009765625,4473.7001953125,17086.630859375,1158.1099853515625,11.520000457763672
2014-07-24,1987.97998046875,4472.10986328125,17083.80078125,1156.260009765625,11.84000015258789
2014-07-25,1978.3399658203125,4449.56005859375,16960.5703125,1144.719970703125,12.6899995803833
2014-07-28,1978.9100341796875,4444.91015625,16982.58984375,1139.5,12.5600004196167
2014-07-29,1969.949951171875,4442.7001953125,16912.109375,1141.6400146484375,13.279999732971191
2014-07-30,1970.0699462890625,4462.89990234375,16880.359375,1146.5699462890625,13.329999923706055
2014-07-31,1930.6700439453125,4369.77001953125,16563.30078125,1120.0699462890625,16.950000762939453
2014-08-01,1925.1500244140625,4352.64013671875,16493.369140625,1114.8599853515625,17.030000686645508
2014-08-04,1938.989990234375,4383.89013671875,16569.279296875,1124.8199462890625,15.119999885559082
2014-08-05,1920.2099609375,4352.83984375,16429.470703125,1121.56005859375,16.8700008392334
2014-08-06,1920.239990234375,4355.0498046875,16443.33984375,1125.550048828125,16.3700008392334
2014-08-07,1909.5699462890625,4334.97021484375,16368.26953125,1119.760009765625,16.65999984741211
2014-08-08,1931.5899658203125,4370.89990234375,16553.9296875,1131.3499755859375,15.770000457763672
2014-08-11,1936.9200439453125,4401.330078125,16569.98046875,1141.9300537109375,14.229999542236328
2014-08-12,1933.75,4389.25,16560.5390625,1133.030029296875,14.130000114440918
2014-08-13,1946.719970703125,4434.1298828125,16651.80078125,1141.780029296875,12.899999618530273
2014-08-14,1955.1800537109375,4453.0,16713.580078125,1143.3399658203125,12.420000076293945
2014-08-15,1955.06005859375,4464.93017578125,16662.91015625,1141.6500244140625,13.149999618530273
2014-08-18,1971.739990234375,4508.31005859375,16838.740234375,1158.4000244140625,12.319999694824219
2014-08-19,1981.5999755859375,4527.509765625,16919.58984375,1162.469970703125,12.210000038146973
2014-08-20,1986.510009765625,4526.47998046875,16979.130859375,1157.510009765625,11.779999732971191
2014-08-21,1992.3699951171875,4532.10009765625,17039.490234375,1160.030029296875,11.760000228881836
2014-08-22,1988.4000244140625,4538.5498046875,17001.220703125,1160.3399658203125,11.470000267028809
2014-08-25,1997.9200439453125,4557.35009765625,17076.869140625,1165.219970703125,11.699999809265137
2014-08-26,2000.02001953125,4570.64013671875,17106.69921875,1175.1700439453125,11.630000114440918
2014-08-27,2000.1199951171875,4569.6201171875,17122.009765625,1172.7099609375,11.779999732971191
2014-08-28,1996.739990234375,4557.7001953125,17079.5703125,1165.949951171875,12.050000190734863
2014-08-29,2003.3699951171875,4580.27001953125,17098.44921875,1174.3499755859375,12.09000015258789
2014-09-02,2002.280029296875,4598.18994140625,17067.560546875,1179.469970703125,12.25
2014-09-03,2000.719970703125,4572.56005859375,17078.279296875,1172.199951171875,12.359999656677246
2014-09-04,1997.6500244140625,4562.2900390625,17069.580078125,1167.2099609375,12.640000343322754
2014-09-05,2007.7099609375,4582.89990234375,17137.359375,1170.1300048828125,12.09000015258789
2014-09-08,2001.5400390625,4592.2900390625,17111.419921875,1172.31005859375,12.65999984741211
2014-09-09,1988.43994140625,4552.2900390625,17013.869140625,1158.5,13.5
2014-09-10,1995.68994140625,4586.52001953125,17068.7109375,1164.989990234375,12.880000114440918
2014-09-11,1997.449951171875,4591.81005859375,17049.0,1172.3399658203125,12.800000190734863
2014-09-12,1985.5400390625,4567.60009765625,16987.509765625,1160.6099853515625,13.3100004196167
