Date,sse_index,sse_50,csi_300,csi_500,csi_800,star_50,chinext,szse_component
2023-04-14,3338.14990234375,2967.50341796875,4092.0,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11800.08984375
2023-04-17,3385.610107421875,2967.50341796875,4149.3798828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11855.48046875
2023-04-18,3393.330078125,2967.50341796875,4162.02978515625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11860.400390625
2023-04-19,3370.1298828125,2967.50341796875,4124.56005859375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11760.26953125
2023-04-20,3367.030029296875,2967.50341796875,4113.02001953125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11717.259765625
2023-04-21,3301.260009765625,2967.50341796875,4032.570068359375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11450.4296875
2023-04-24,3275.409912109375,2967.50341796875,3982.639892578125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11317.009765625
2023-04-25,3264.8701171875,2967.50341796875,3962.669921875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11149.009765625
2023-04-26,3264.10009765625,2967.50341796875,3959.22998046875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11185.6796875
2023-04-27,3285.8798828125,2967.50341796875,3988.419921875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11217.0
2023-04-28,3323.27001953125,2967.50341796875,4029.090087890625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11338.669921875
2023-05-04,3350.4599609375,2967.50341796875,4030.25,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11273.8701171875
2023-05-05,3334.5,2967.50341796875,4016.8798828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11180.8701171875
2023-05-08,3395.0,2967.50341796875,4062.659912109375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11225.76953125
2023-05-09,3357.669921875,2967.50341796875,4027.8798828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11125.01953125
2023-05-10,3319.14990234375,2967.50341796875,3996.8701171875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11140.1904296875
2023-05-11,3309.550048828125,2967.50341796875,3990.659912109375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11142.5302734375
2023-05-12,3272.360107421875,2967.50341796875,3937.760009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11005.6396484375
2023-05-15,3310.739990234375,2967.50341796875,3998.889892578125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11178.6201171875
2023-05-16,3290.989990234375,2967.50341796875,3978.2099609375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11099.259765625
2023-05-17,3284.22998046875,2967.50341796875,3960.169921875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11091.080078125
2023-05-18,3297.320068359375,2967.50341796875,3956.070068359375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11078.2802734375
2023-05-19,3283.5400390625,2967.50341796875,3944.5400390625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11091.3603515625
2023-05-22,3296.469970703125,2967.50341796875,3969.330078125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11127.0400390625
2023-05-23,3246.239990234375,2967.50341796875,3913.18994140625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11012.580078125
2023-05-24,3204.75,2967.50341796875,3859.090087890625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10920.330078125
2023-05-25,3201.260009765625,2967.50341796875,3850.5,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10896.580078125
2023-05-26,3212.5,2967.50341796875,3850.949951171875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10909.650390625
2023-05-29,3221.449951171875,2967.50341796875,3833.93994140625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10822.08984375
2023-05-30,3224.2099609375,2967.50341796875,3837.75,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10869.5498046875
