date,sp500,nasdaq_composite,dow_jones,russell_2000,vix,sse_index,csi_300,szse_component,usd_cny,us_10y_yield
2014-01-07,0.13254043749052982,0.0904304515084719,0.16899206002840353,0.2588478530104061,0.05139360469263244,0.03025336567046864,0.9021916195504,0.07280306339177936,0.008719959041466177,0.5431053855951226
2014-01-08,0.13247703418756698,0.09097572541500344,0.16730819772530545,0.25877078695123906,0.05071379246545965,0.029327763119831676,0.9021916195504,0.07242739328362552,0.007582824605781344,0.5555803233285826
2014-01-09,0.1325810791069517,0.09056248593492776,0.1668642537318831,0.2591741528072239,0.050985722542864674,0.024129921077846485,0.9021916195504,0.06743647952943228,0.007658392522175025,0.5488973266619152
2014-01-10,0.13327035933390335,0.09137317817017679,0.16667391624089484,0.2619750310394203,0.04078857803429174,0.019676417121111914,0.9021916195504,0.058544579218906184,0.010464167791146188,0.5259523130167797
2014-01-13,0.12950368717989083,0.08868095251742998,0.16225161970116,0.2545241870692558,0.05628822938886516,0.01851546680040361,0.9021916195504,0.05174464233500351,0.008341034752563885,0.5186010113722718
2014-01-14,0.13270300395621726,0.09173948588056316,0.1651137226724406,0.26147650824031465,0.04269203671076791,0.023887438106876352,0.9021916195504,0.060141881010144366,0.0015923497789367268,0.5279572279503009
2014-01-15,0.1342473853802481,0.09313713583056615,0.16778223307783005,0.2650659166529187,0.04269203671076791,0.022801103770035136,0.9021916195504,0.060414835696455206,0.0,0.5312987528395028
2014-01-16,0.13384259646824945,0.09330427804822272,0.1661790966323236,0.2658726483648884,0.046091084880292225,0.022910864413648546,0.9021916195504,0.060272529747991785,0.003639553332147387,0.5221652868835084
2014-01-17,0.13267373326079626,0.09237821634170647,0.16720499979505085,0.2637425712578896,0.044867425464649106,0.01708060826221347,0.9021916195504,0.0492230337156004,0.011070880536163405,0.5186010113722718
2014-01-20,0.13267373326079626,0.09237821634170647,0.16720499979505085,0.2637425712578896,0.044867425464649106,0.012822373500288939,0.9021916195504,0.04739962602788554,0.006900182375392483,0.5186010113722718
2014-01-21,0.1335028381114337,0.09361442186078833,0.16611563472755023,0.26704645351732703,0.05071379246545965,0.018126522445026882,0.9021916195504,0.05362484043368167,0.008795888526837818,0.5181555101282023
2014-01-22,0.133675148245902,0.09437072807904004,0.16510087115449068,0.2695708787002358,0.050305910315691864,0.03163133236744979,0.9021916195504,0.07407695457000267,0.00712760926252945,0.5259523130167797
2014-01-23,0.13100905423971984,0.09331261052581703,0.1607556113874576,0.2655418120161311,0.06295037365555102,0.028656219265027174,0.9021916195504,0.07119586396888607,0.007658392522175025,0.5065716279946173
2014-01-24,0.12480390494493472,0.08933328483788533,0.1528981740235378,0.25272948286295377,0.12236572113653552,0.03245309497309156,0.9021916195504,0.07720214276247123,0.008037678380055277,0.4981064670164632
2014-01-27,0.12338470287460951,0.08737850487248588,0.1518801794872413,0.24529678510054714,0.11257647174407008,0.025895314002353554,0.9021916195504,0.06795898650187389,0.0058386158561013314,0.5050122674169019
2014-01-28,0.12516317048385145,0.08800801391562314,0.15411909234044707,0.25006005398939396,0.0905506411615133,0.027516067295874996,0.9021916195504,0.06689681666212183,0.005231903111084114,0.5005569363057901
2014-01-29,0.12218819622395527,0.08596680323790226,0.14943361696689708,0.24290380927627503,0.11162474240583199,0.031060819921116558,0.9021916195504,0.06390940350229236,0.007355397718644376,0.484740473683128
2014-01-30,0.1254378982854844,0.08911218500824915,0.15214511847267062,0.2505676498923786,0.11080897810629642,0.02582783321938519,0.9021916195504,0.05175093282978876,0.010919021565420121,0.48875030355017035
2014-01-31,0.12355213125241775,0.0882677130373543,0.14844747394131702,0.24672441586638016,0.12603669938346482,0.02582783321938519,0.9021916195504,0.05175093282978876,0.015013790240819402,0.48318111310541256
2014-02-03,0.11693568403675395,0.08357727786053849,0.14039719147315047,0.2302727762292645,0.1672331725338641,0.02582783321938519,0.9021916195504,0.05175093282978876,0.015013790240819402,0.46380042808325017
2014-02-04,0.11909943337589358,0.08509338179793617,0.14218577074145783,0.23401631676020263,0.13555404463120463,0.02582783321938519,0.9021916195504,0.05175093282978876,0.015013790240819402,0.473379395283314
2014-02-05,0.11852070707720666,0.08421732566711122,0.14206207789514802,0.229824100177689,0.14697484855542073,0.02582783321938519,0.9021916195504,0.05175093282978876,0.015013790240819402,0.48295836248337787
2014-02-06,0.12206303671478891,0.08621642413159197,0.14671126521144726,0.23451035833117295,0.10999318787408133,0.02582783321938519,0.9021916195504,0.05175093282978876,0.015013790240819402,0.49075516537195535
